# git tag version 2.5.1 |  motus version 2.5.1 | map_tax 2.5.1 | gene database: nr2.5.1 | calc_mgc 2.5.1 -y insert.scaled_counts -l 75 | calc_motu 2.5.1 -k mOTU -C no_CAMI -g 3 -p | taxonomy: ref_mOTU_2.5.1 meta_mOTU_2.5.1
# call: python /home/gene/sunzheng/tools/mOTUs_v2-master/motus profile -f /mnt/5-ds60t/sunzheng/zm/QIBEBT/2B-RAD/P3/software_test_2020.1220/data/sample1.left.fq.gz -r /mnt/5-ds60t/sunzheng/zm/QIBEBT/2B-RAD/P3/software_test_2020.1220/data/sample1.right.fq.gz -p -t 8 -o mOTUs2/Gut1_mOTUs2.txt
#consensus_taxonomy	NCBI_tax_id	unnamed sample
Candidatus Peregrinibacteria bacterium [ref_mOTU_v25_05052]	NA	0.0000000000
Candidatus Peregrinibacteria bacterium [ref_mOTU_v25_05053]	NA	0.0000000000
Candidatus Peribacteria bacterium [ref_mOTU_v25_05054]	NA	0.0000000000
Candidatus Peregrinibacteria bacterium [ref_mOTU_v25_05055]	NA	0.0000000000
Candidatus Peregrinibacteria bacterium [ref_mOTU_v25_05056]	NA	0.0000000000
Candidatus Saccharibacteria bacterium [ref_mOTU_v25_05057]	NA	0.0000000000
Candidatus Saccharibacteria bacterium RIFCSPHIGHO2_12_FULL_47_16b [ref_mOTU_v25_05058]	1802142	0.0000000000
Candidatus Saccharibacteria bacterium [ref_mOTU_v25_05059]	NA	0.0000000000
candidate division TM6 bacterium [ref_mOTU_v25_05060]	NA	0.0000000000
candidate division TM6 bacterium [ref_mOTU_v25_05061]	NA	0.0000000000
candidate division WS6 bacterium [ref_mOTU_v25_05062]	NA	0.0000000000
candidate division WWE3 bacterium [ref_mOTU_v25_05063]	NA	0.0000000000
candidate division WWE3 bacterium [ref_mOTU_v25_05064]	NA	0.0000000000
candidate division WWE3 bacterium [ref_mOTU_v25_05065]	NA	0.0000000000
candidate division WWE3 bacterium [ref_mOTU_v25_05066]	NA	0.0000000000
candidate division WWE3 bacterium [ref_mOTU_v25_05067]	NA	0.0000000000
candidate division Kazan bacterium [ref_mOTU_v25_05068]	NA	0.0000000000
Bacteroides plebeius [ref_mOTU_v25_05069]	310297	0.0000000000
uncultured Bacteroides sp. [ref_mOTU_v25_05070]	162156	0.0000000000
Bacteroides mediterraneensis [ref_mOTU_v25_05071]	1841856	0.0000000000
Olsenella sp. [ref_mOTU_v25_05072]	NA	0.0000000000
Paenibacillus naphthalenovorans [ref_mOTU_v25_05073]	162209	0.0000000000
Methylophilales bacterium [ref_mOTU_v25_05074]	NA	0.0000000000
beta proteobacterium KB13 [ref_mOTU_v25_05075]	314607	0.0000000000
Citromicrobium bathyomarinum [ref_mOTU_v25_05076]	72174	0.0000000000
bacteria symbiont BFo2 of Frankliniella occidentalis [ref_mOTU_v25_05077]	1628856	0.0000000000
Rosenbergiella nectarea [ref_mOTU_v25_05078]	988801	0.0000000000
Weissella viridescens [ref_mOTU_v25_05079]	1629	0.0000000000
Thiomonas arsenitoxydans/intermedia [ref_mOTU_v25_05080]	NA	0.0000000000
Roseovarius sp. [ref_mOTU_v25_05081]	NA	0.0000000000
Treponema bryantii [ref_mOTU_v25_05082]	163	0.0000000000
Treponema bryantii [ref_mOTU_v25_05083]	163	0.0000000000
Treponema bryantii [ref_mOTU_v25_05084]	163	0.0000000000
Tamlana agarivorans [ref_mOTU_v25_05085]	481183	0.0000000000
Fructobacillus fructosus [ref_mOTU_v25_05086]	1631	0.0000000000
Weissella jogaejeotgali [ref_mOTU_v25_05087]	1631871	0.0000000000
Weissella paramesenteroides [ref_mOTU_v25_05088]	1249	0.0000000000
Desulfosporosinus sp. [ref_mOTU_v25_05089]	NA	0.0000000000
Candidatus Kryptonium thompsoni [ref_mOTU_v25_05090]	1633631	0.0000000000
Rheinheimera sp. KL1 [ref_mOTU_v25_05091]	1635005	0.0000000000
Rheinheimera sp. A13L [ref_mOTU_v25_05092]	506534	0.0000000000
Thermotoga sp. [ref_mOTU_v25_05093]	NA	0.0000000000
Thermodesulfobacterium commune [ref_mOTU_v25_05094]	1741	0.0000000000
Synergistales bacterium [ref_mOTU_v25_05095]	NA	0.0000000000
candidate division TA06 bacterium [ref_mOTU_v25_05096]	NA	0.0000000000
Oceanobacillus caeni [ref_mOTU_v25_05097]	405946	0.0000000000
Oceanobacillus sp. Castelsardo [ref_mOTU_v25_05098]	1851204	0.0000000000
Aureimonas ureilytica [ref_mOTU_v25_05099]	401562	0.0000000000
Mycobacterium sp. [ref_mOTU_v25_05100]	NA	0.0000000000
Mycobacterium europaeum [ref_mOTU_v25_05101]	761804	0.0000000000
Mycobacterium paraseoulense [ref_mOTU_v25_05102]	590652	0.0000000000
Mycobacterium nebraskense [ref_mOTU_v25_05103]	244292	0.0000000000
Mycobacterium sp. [ref_mOTU_v25_05104]	NA	0.0000000000
Mycobacterium sp. [ref_mOTU_v25_05105]	NA	0.0000000000
Mycobacterium sp. [ref_mOTU_v25_05106]	NA	0.0000000000
Mycobacterium sp. E2733 [ref_mOTU_v25_05107]	1834138	0.0000000000
Mycobacterium malmoense/parascrofulaceum [ref_mOTU_v25_05108]	NA	0.0000000000
Mycobacterium scrofulaceum [ref_mOTU_v25_05109]	1783	0.0000000000
Mycobacterium sp. [ref_mOTU_v25_05110]	NA	0.0000000000
Mycobacterium sp. E1747 [ref_mOTU_v25_05111]	1834128	0.0000000000
Mycobacterium paraffinicum [ref_mOTU_v25_05112]	53378	0.0000000000
Mycobacterium scrofulaceum [ref_mOTU_v25_05113]	1783	0.0000000000
Phaeobacter italicus [ref_mOTU_v25_05114]	481446	0.0000000000
Bacilli sp. [ref_mOTU_v25_05115]	NA	0.0000000000
Anabaena sp. PCC 7108 [ref_mOTU_v25_05116]	163908	0.0000000000
Trichormus sp. NMC-1 [ref_mOTU_v25_05117]	1853259	0.0000000000
Candidatus Rokubacteria bacterium [ref_mOTU_v25_05118]	NA	0.0000000000
Deltaproteobacteria sp. [ref_mOTU_v25_05119]	NA	0.0000000000
Deltaproteobacteria bacterium CG2_30_66_27 [ref_mOTU_v25_05120]	1805127	0.0000000000
Desulfofundulus kuznetsovii [ref_mOTU_v25_05121]	58135	0.0000000000
Thermococcus sibiricus [ref_mOTU_v25_05122]	172049	0.0000000000
Methanocalculus sp. [ref_mOTU_v25_05123]	NA	0.0000000000
Methanobacterium formicicum [ref_mOTU_v25_05124]	2162	0.0000000000
Pseudonocardia autotrophica [ref_mOTU_v25_05125]	2074	0.0000000000
Petrimonas mucosa [ref_mOTU_v25_05126]	1642646	0.0000000000
Candidatus Kryptobacter tengchongensis [ref_mOTU_v25_05127]	1643429	0.0000000000
Mangrovimonas sp. [ref_mOTU_v25_05128]	NA	0.0000000000
Mangrovimonas sp. TPBH4 [ref_mOTU_v25_05129]	1645914	0.0000000000
Acinetobacter albensis [ref_mOTU_v25_05130]	1673609	0.0000000000
Anabaena sp. [ref_mOTU_v25_05131]	NA	0.0000000000
Aphanizomenon flos-aquae [ref_mOTU_v25_05132]	1176	0.0000000000
Nitrospira sp. [ref_mOTU_v25_05133]	NA	0.0000000000
Caldivirga sp. [ref_mOTU_v25_05134]	NA	0.0000000000
Thermoproteaceae sp. [ref_mOTU_v25_05135]	NA	0.0000000000
Thermoproteaceae sp. [ref_mOTU_v25_05136]	NA	0.0000000000
Clostridiales sp. [ref_mOTU_v25_05137]	NA	0.0000000000
Clostridiales sp. [ref_mOTU_v25_05138]	NA	0.0000000000
Blautia obeum [ref_mOTU_v25_05139]	40520	0.0000000000
Blautia obeum [ref_mOTU_v25_05140]	40520	0.0000000000
Arthrobacter sp. [ref_mOTU_v25_05141]	NA	0.0000000000
Salinarimonadaceae bacterium HL-109 [ref_mOTU_v25_05142]	1653334	0.0000000000
Polaribacter sp. [ref_mOTU_v25_05143]	NA	0.0000000000
Cryomorphaceae bacterium [ref_mOTU_v25_05144]	NA	0.0000000000
SAR86 cluster bacterium [ref_mOTU_v25_05145]	NA	0.0000000000
Actinobaculum suis [ref_mOTU_v25_05146]	1657	0.0000000000
Nitrospira sp. ND1 [ref_mOTU_v25_05147]	1658518	0.0000000000
Nitrospira defluvii [ref_mOTU_v25_05148]	330214	0.0000000000
Fructobacillus tropaeoli [ref_mOTU_v25_05149]	709323	0.0000000000
Porphyromonadaceae bacterium H1 [ref_mOTU_v25_05150]	1658779	0.0000000000
Campylobacter lanienae [ref_mOTU_v25_05151]	75658	0.0000000000
Campylobacter sp. [ref_mOTU_v25_05152]	NA	0.0000000000
Campylobacter pinnipediorum [ref_mOTU_v25_05153]	1965231	0.0000000000
Campylobacter sp. [ref_mOTU_v25_05154]	NA	0.0000000000
Campylobacter sp. [ref_mOTU_v25_05155]	NA	0.0000000000
Flavobacteriaceae sp. [ref_mOTU_v25_05156]	NA	0.0000000000
Comamonas sp. [ref_mOTU_v25_05157]	NA	0.0000000000
Leifsonia sp. [ref_mOTU_v25_05158]	NA	0.0000000000
Microbacterium sp. [ref_mOTU_v25_05159]	NA	0.0000000000
Microbacterium sp. CSI-V [ref_mOTU_v25_05160]	1933777	0.0000000000
Microbacterium sp. T32 [ref_mOTU_v25_05161]	1776083	0.0000000000
Microbacterium sp. [ref_mOTU_v25_05162]	NA	0.0000000000
Microbacterium sp. Leaf151 [ref_mOTU_v25_05163]	1736276	0.0000000000
Microbacterium testaceum [ref_mOTU_v25_05164]	2033	0.0000000000
Microbacterium testaceum [ref_mOTU_v25_05165]	2033	0.0000000000
Microbacterium testaceum [ref_mOTU_v25_05166]	2033	0.0000000000
Microbacterium testaceum [ref_mOTU_v25_05167]	2033	0.0000000000
Microbacterium enclense [ref_mOTU_v25_05168]	993073	0.0000000000
Microbacterium sp. [ref_mOTU_v25_05169]	NA	0.0000000000
Microbacterium ginsengisoli [ref_mOTU_v25_05170]	400772	0.0000000000
Niastella sp. [ref_mOTU_v25_05171]	NA	0.0000000000
Novosphingobium sp. [ref_mOTU_v25_05172]	NA	0.0000000000
Hyphomicrobiaceae sp. [ref_mOTU_v25_05173]	NA	0.0000000000
Rhodanobacter sp. [ref_mOTU_v25_05174]	NA	0.0000000000
Rhodanobacter sp. [ref_mOTU_v25_05175]	NA	0.0000000000
Rhodanobacter sp. [ref_mOTU_v25_05176]	NA	0.0000000000
Rhodanobacter sp. C06 [ref_mOTU_v25_05177]	1945854	0.0000000000
Thiobacillus sp. [ref_mOTU_v25_05178]	NA	0.0000000000
Thiobacillus sp. [ref_mOTU_v25_05179]	NA	0.0000000000
Thiobacillus sp. [ref_mOTU_v25_05180]	NA	0.0000000000
Acidovorax caeni [ref_mOTU_v25_05181]	343013	0.0000000000
Comamonadaceae bacterium SCN 68-20 [ref_mOTU_v25_05182]	1660161	0.0000000000
Xanthomonadaceae sp. [ref_mOTU_v25_05183]	NA	0.0000000000
Armatimonadetes bacterium [ref_mOTU_v25_05184]	NA	0.0000000000
Rhodobacteraceae sp. [ref_mOTU_v25_05185]	NA	0.0000000000
Chryseobacterium sp. BGARF1 [ref_mOTU_v25_05186]	1664319	0.0000000000
Chryseobacterium balustinum [ref_mOTU_v25_05187]	246	0.0000000000
Chryseobacterium scophthalmum [ref_mOTU_v25_05188]	59733	0.0000000000
Chryseobacterium indoltheticum [ref_mOTU_v25_05189]	254	0.0000000000
Phormidium sp. OSCR [ref_mOTU_v25_05190]	1666905	0.0000000000
Phormidium willei [ref_mOTU_v25_05191]	399100	0.0000000000
Erythrobacter sp. [ref_mOTU_v25_05192]	NA	0.0000000000
Roseibaca calidilacus [ref_mOTU_v25_05193]	1666912	0.0000000000
Clostridium sp. C8 [ref_mOTU_v25_05194]	1667357	0.0000000000
Clostridium sp. 7_2_43FAA [ref_mOTU_v25_05195]	457396	0.0000000000
Methanoculleus sp. [ref_mOTU_v25_05196]	NA	0.0000000000
Methanoculleus thermophilus [ref_mOTU_v25_05197]	2200	0.0000000000
Clostridia sp. [ref_mOTU_v25_05198]	NA	0.0000000000
Clostridiales sp. [ref_mOTU_v25_05199]	NA	0.0000000000
Cellulomonas sp. A375-1 [ref_mOTU_v25_05200]	1672219	0.0000000000
Actinomycetales bacterium Actino_01 [ref_mOTU_v25_05201]	1674805	0.0000000000
Rhizobium rhizosphaerae [ref_mOTU_v25_05202]	1672749	0.0000000000
Cuniculiplasma divulgatum [ref_mOTU_v25_05203]	1673428	0.0000000000
Peptoniphilus rhinitidis/lacydonensis [ref_mOTU_v25_05204]	NA	0.0000000000
Treponema brennaborense [ref_mOTU_v25_05205]	81028	0.0000000000
bacterium EBM-40 [ref_mOTU_v25_05206]	1918508	0.0000000000
Chlorobiales bacterium Clorobi_01 [ref_mOTU_v25_05207]	1674889	0.0000000000
Chlorobaculum tepidum [ref_mOTU_v25_05208]	1097	0.0000000000
Fibrobacterales sp. [ref_mOTU_v25_05209]	NA	0.0000000000
Thermococcus sp. 2319x1 [ref_mOTU_v25_05210]	1674923	0.0000000000
Thermococcus litoralis [ref_mOTU_v25_05211]	2265	0.0000000000
Prochlorococcus marinus [ref_mOTU_v25_05212]	1219	0.0000000000
Prochlorococcus marinus [ref_mOTU_v25_05213]	1219	0.0000000000
Bacillus sp. [ref_mOTU_v25_05214]	NA	0.0000000000
Bacillus sp. FJAT-28004 [ref_mOTU_v25_05215]	1679165	0.0000000000
Paenibacillus sp. FSL A5-0031 [ref_mOTU_v25_05216]	1920420	0.0000000000
Bacillus wudalianchiensis [ref_mOTU_v25_05217]	1743143	0.0000000000
Akkermansia glycaniphila [ref_mOTU_v25_05218]	1679444	0.0000000000
Mycobacterium sp. YC-RL4 [ref_mOTU_v25_05219]	1682113	0.0000000000
Mycobacterium sp. Root265 [ref_mOTU_v25_05220]	1736504	0.0000000000
Marvinbryantia formatexigens [ref_mOTU_v25_05221]	168384	0.0000000000
Bacillaceae sp. [ref_mOTU_v25_05222]	NA	0.0000000000
Bacillales sp. [ref_mOTU_v25_05223]	NA	0.0000000000
Paenibacillus sp. Soil522 [ref_mOTU_v25_05224]	1736388	0.0000000000
Halomonas subterranea [ref_mOTU_v25_05225]	416874	0.0000000000
Halomonas sp. CSM-2 [ref_mOTU_v25_05226]	1975722	0.0000000000
Microbulbifer sp. [ref_mOTU_v25_05227]	NA	0.0000000000
Bartonella apis [ref_mOTU_v25_05228]	1686310	0.0000000000
Bartonella apis [ref_mOTU_v25_05229]	1686310	0.0000000000
Enterococcus sp. RIT-PI-f [ref_mOTU_v25_05230]	1690244	0.0000000000
Enterococcus sp. 8G7_MSG3316 [ref_mOTU_v25_05231]	1834191	0.0000000000
Nonomuraea pusilla [ref_mOTU_v25_05232]	46177	0.0000000000
Neisseria dumasiana [ref_mOTU_v25_05233]	1931275	0.0000000000
Corynebacterium ammoniagenes [ref_mOTU_v25_05234]	1697	0.0000000000
Oblitimonas alkaliphila [ref_mOTU_v25_05235]	1697053	0.0000000000
Phocea massiliensis [ref_mOTU_v25_05236]	1841867	0.0000000000
Anaeromassilibacillus sp. [ref_mOTU_v25_05237]	NA	0.0000000000
Flavonifractor plautii [ref_mOTU_v25_05238]	292800	0.0000000000
Endozoicomonas ascidiicola [ref_mOTU_v25_05239]	1698521	0.0000000000
Psychrobacter sp. [ref_mOTU_v25_05240]	NA	0.0000000000
Faecalibaculum rodentium [ref_mOTU_v25_05241]	1702221	0.0000000000
Brevibacterium linens [ref_mOTU_v25_05242]	1703	0.0000000000
Brevibacterium sandarakinum [ref_mOTU_v25_05243]	629680	0.0000000000
Acidithiobacillales sp. [ref_mOTU_v25_05244]	NA	0.0000000000
candidate division [ref_mOTU_v25_05245]	NA	0.0000000000
Bacteria sp. [ref_mOTU_v25_05246]	NA	0.0000000000
candidate division TA06 bacterium [ref_mOTU_v25_05247]	NA	0.0000000000
Corynebacterium stationis [ref_mOTU_v25_05248]	1705	0.0000000000
Comamonas kerstersii [ref_mOTU_v25_05249]	225992	0.0000000000
Staphylococcus pettenkoferi [ref_mOTU_v25_05250]	170573	0.0000000000
Arc I group archaeon [ref_mOTU_v25_05251]	NA	0.0000000000
Arc I group archaeon [ref_mOTU_v25_05252]	NA	0.0000000000
Actinoplanes sp. TFC3 [ref_mOTU_v25_05253]	1710355	0.0000000000
Actinoplanes sp. N902-109 [ref_mOTU_v25_05254]	649831	0.0000000000
Epulopiscium sp. [ref_mOTU_v25_05255]	NA	0.0000000000
Aphanizomenon flos-aquae [ref_mOTU_v25_05256]	1176	0.0000000000
Streptobacillus notomytis [ref_mOTU_v25_05257]	1712031	0.0000000000
Streptobacillus moniliformis [ref_mOTU_v25_05258]	34105	0.0000000000
Streptobacillus ratti [ref_mOTU_v25_05259]	1720557	0.0000000000
Rheinheimera pacifica [ref_mOTU_v25_05260]	173990	0.0000000000
Oerskovia enterophila [ref_mOTU_v25_05261]	43678	0.0000000000
Oerskovia turbata [ref_mOTU_v25_05262]	1713	0.0000000000
Lachnospira sp. [ref_mOTU_v25_05263]	NA	0.0000000000
Rothia mucilaginosa [ref_mOTU_v25_05264]	43675	0.0000000000
Rothia mucilaginosa [ref_mOTU_v25_05265]	43675	0.0000000000
Weeksella virosa [ref_mOTU_v25_05266]	1014	0.0000000000
Olleya sp. [ref_mOTU_v25_05267]	NA	0.0000000000
Thalassobius activus [ref_mOTU_v25_05268]	1715691	0.0000000000
Oceanobacillus picturae [ref_mOTU_v25_05269]	171693	0.0000000000
Oceanobacillus manasiensis [ref_mOTU_v25_05270]	586413	0.0000000000
Paenibacillus rubinfantis [ref_mOTU_v25_05271]	1720296	0.0000000000
Paenibacillus phocaensis [ref_mOTU_v25_05272]	1776378	0.0000000000
Mediterraneibacter massiliensis [ref_mOTU_v25_05273]	1720300	0.0000000000
Fenollaria massiliensis [ref_mOTU_v25_05274]	938288	0.0000000000
Fenollaria timonensis [ref_mOTU_v25_05275]	1723384	0.0000000000
Shewanella japonica [ref_mOTU_v25_05276]	93973	0.0000000000
Shewanella sp. UCD-KL21 [ref_mOTU_v25_05277]	1917164	0.0000000000
Corynebacterium variabile [ref_mOTU_v25_05278]	1727	0.0000000000
Methylomonas koyamae [ref_mOTU_v25_05279]	702114	0.0000000000
Nanohaloarchaea archaeon [ref_mOTU_v25_05280]	NA	0.0000000000
Candidatus Fermentibacter daniensis [ref_mOTU_v25_05281]	1729713	0.0000000000
Bacteria sp. [ref_mOTU_v25_05282]	NA	0.0000000000
Sphingomonas sp. [ref_mOTU_v25_05283]	NA	0.0000000000
Sphingomonas sp. [ref_mOTU_v25_05284]	NA	0.0000000000
Sphingomonas sp. Leaf10 [ref_mOTU_v25_05285]	1735676	0.0000000000
Sphingomonas sp. [ref_mOTU_v25_05286]	NA	0.0000000000
Sphingomonas sp. [ref_mOTU_v25_05287]	NA	0.0000000000
Sphingomonas hankookensis [ref_mOTU_v25_05288]	563996	0.0000000000
Rhizobium sp. [ref_mOTU_v25_05289]	NA	0.0000000000
Agromyces sp. Leaf222 [ref_mOTU_v25_05290]	1735688	0.0000000000
Agromyces aureus [ref_mOTU_v25_05291]	453304	0.0000000000
Agromyces sp. CF514 [ref_mOTU_v25_05292]	1881031	0.0000000000
Sphingomonas sp. [ref_mOTU_v25_05293]	NA	0.0000000000
Sanguibacter sp. Leaf3 [ref_mOTU_v25_05294]	1736209	0.0000000000
Sanguibacter keddieii [ref_mOTU_v25_05295]	60920	0.0000000000
Devosia sp. [ref_mOTU_v25_05296]	NA	0.0000000000
Paenibacillus algorifonticola [ref_mOTU_v25_05297]	684063	0.0000000000
Acidovorax sp. [ref_mOTU_v25_05298]	NA	0.0000000000
Acidovorax sp. Leaf78 [ref_mOTU_v25_05299]	1736237	0.0000000000
Methylobacterium sp. [ref_mOTU_v25_05300]	NA	0.0000000000
Frigoribacterium sp. [ref_mOTU_v25_05301]	NA	0.0000000000
Pedobacter sp. Leaf176 [ref_mOTU_v25_05302]	1736286	0.0000000000
Pedobacter sp. Leaf194 [ref_mOTU_v25_05303]	1736297	0.0000000000
Curtobacterium sp. Leaf183 [ref_mOTU_v25_05304]	1736291	0.0000000000
Curtobacterium sp. MCBA15_001 [ref_mOTU_v25_05305]	1898731	0.0000000000
Curtobacterium sp. MMLR14_010 [ref_mOTU_v25_05306]	1898743	0.0000000000
Rathayibacter sp. [ref_mOTU_v25_05307]	NA	0.0000000000
Rathayibacter sp. [ref_mOTU_v25_05308]	NA	0.0000000000
Rathayibacter oskolensis [ref_mOTU_v25_05309]	1891671	0.0000000000
Aeromicrobium sp. [ref_mOTU_v25_05310]	NA	0.0000000000
Rhizobium sp. Leaf262 [ref_mOTU_v25_05311]	1736312	0.0000000000
Rhizobium sp. Leaf311 [ref_mOTU_v25_05312]	1736332	0.0000000000
Leifsonia sp. [ref_mOTU_v25_05313]	NA	0.0000000000
Leifsonia sp. Leaf264 [ref_mOTU_v25_05314]	1736314	0.0000000000
Leifsonia sp. Leaf325 [ref_mOTU_v25_05315]	1736337	0.0000000000
Nocardioides sp. [ref_mOTU_v25_05316]	NA	0.0000000000
Deinococcus sp. Leaf326 [ref_mOTU_v25_05317]	1736338	0.0000000000
Deinococcus gobiensis [ref_mOTU_v25_05318]	502394	0.0000000000
Cellulomonas sp. [ref_mOTU_v25_05319]	NA	0.0000000000
Cellulomonas sp. Leaf395 [ref_mOTU_v25_05320]	1736362	0.0000000000
Cellulomonas sp. Root485 [ref_mOTU_v25_05321]	1736546	0.0000000000
Cellulomonas sp. Leaf334 [ref_mOTU_v25_05322]	1736339	0.0000000000
Flavobacterium sp. [ref_mOTU_v25_05323]	NA	0.0000000000
Rhizobium sp. [ref_mOTU_v25_05324]	NA	0.0000000000
Chryseobacterium sp. Leaf394 [ref_mOTU_v25_05325]	1736361	0.0000000000
Chryseobacterium sp. Leaf404 [ref_mOTU_v25_05326]	1736366	0.0000000000
Bacillus marisflavi [ref_mOTU_v25_05327]	189381	0.0000000000
Methylophilus sp. [ref_mOTU_v25_05328]	NA	0.0000000000
Aureimonas sp. [ref_mOTU_v25_05329]	NA	0.0000000000
Phycicoccus sp. [ref_mOTU_v25_05330]	NA	0.0000000000
Phycicoccus sp. Soil748 [ref_mOTU_v25_05331]	1736397	0.0000000000
Nocardioides sp. Soil777 [ref_mOTU_v25_05332]	1736409	0.0000000000
Nocardioides sp. Soil805 [ref_mOTU_v25_05333]	1736416	0.0000000000
Phycicoccus sp. [ref_mOTU_v25_05334]	NA	0.0000000000
Phycicoccus dokdonensis [ref_mOTU_v25_05335]	443156	0.0000000000
Yonghaparkia sp. [ref_mOTU_v25_05336]	NA	0.0000000000
Aminobacter sp. Root100 [ref_mOTU_v25_05337]	1736420	0.0000000000
Aminobacter aminovorans [ref_mOTU_v25_05338]	83263	0.0000000000
Devosia sp. [ref_mOTU_v25_05339]	NA	0.0000000000
Devosia sp. A16 [ref_mOTU_v25_05340]	1736675	0.0000000000
Devosia sp. 66-14 [ref_mOTU_v25_05341]	1895752	0.0000000000
Rhizobium sp. Root1203 [ref_mOTU_v25_05342]	1736427	0.0000000000
Rhizobium leguminosarum [ref_mOTU_v25_05343]	384	0.0000000000
Rhizobium sp. [ref_mOTU_v25_05344]	NA	0.0000000000
Rhizobium arenae [ref_mOTU_v25_05345]	1856850	0.0000000000
Pelomonas sp. [ref_mOTU_v25_05346]	NA	0.0000000000
Pelomonas sp. Root1217 [ref_mOTU_v25_05347]	1736430	0.0000000000
Pelomonas sp. Root1237 [ref_mOTU_v25_05348]	1736434	0.0000000000
Pelomonas sp. Root1444 [ref_mOTU_v25_05349]	1736464	0.0000000000
Rhizobium sp. [ref_mOTU_v25_05350]	NA	0.0000000000
Methylibium sp. Root1272 [ref_mOTU_v25_05351]	1736441	0.0000000000
Methylibium petroleiphilum [ref_mOTU_v25_05352]	105560	0.0000000000
Phenylobacterium sp. [ref_mOTU_v25_05353]	NA	0.0000000000
Mycobacterium sp. [ref_mOTU_v25_05354]	NA	0.0000000000
Brevundimonas sp. Root608 [ref_mOTU_v25_05356]	1736569	0.0000000000
Mesorhizobium sp. [ref_mOTU_v25_05357]	NA	0.0000000000
Sphingopyxis sp. [ref_mOTU_v25_05358]	NA	0.0000000000
Hydrogenophaga sp. Root209 [ref_mOTU_v25_05359]	1736490	0.0000000000
Hydrogenophaga sp. RAC07 [ref_mOTU_v25_05360]	1842537	0.0000000000
Leifsonia sp. Root227 [ref_mOTU_v25_05361]	1736496	0.0000000000
Leifsonia sp. NCR5 [ref_mOTU_v25_05362]	1978342	0.0000000000
Aeromicrobium sp. Root236 [ref_mOTU_v25_05363]	1736498	0.0000000000
Aeromicrobium sp. Root344 [ref_mOTU_v25_05364]	1736521	0.0000000000
Acidovorax radicis [ref_mOTU_v25_05365]	758826	0.0000000000
Burkholderiales bacterium [ref_mOTU_v25_05366]	NA	0.0000000000
Acidovorax sp. [ref_mOTU_v25_05367]	NA	0.0000000000
Acidovorax sp. KKS102 [ref_mOTU_v25_05368]	358220	0.0000000000
Acidovorax sp. Root70 [ref_mOTU_v25_05369]	1736590	0.0000000000
Acidovorax sp. NO-1 [ref_mOTU_v25_05370]	512030	0.0000000000
Acidovorax sp. GW101-3H11 [ref_mOTU_v25_05371]	1813946	0.0000000000
Microterricola viridarii [ref_mOTU_v25_05372]	412690	0.0000000000
Microterricola viridarii [ref_mOTU_v25_05373]	412690	0.0000000000
Leifsonia sp. Root4 [ref_mOTU_v25_05374]	1736525	0.0000000000
Devosia sp. Root436 [ref_mOTU_v25_05375]	1736537	0.0000000000
Devosia sp. Root635 [ref_mOTU_v25_05376]	1736575	0.0000000000
Mesorhizobium sp. Root552 [ref_mOTU_v25_05377]	1736555	0.0000000000
Mesorhizobium sp. 61-13 [ref_mOTU_v25_05378]	1895780	0.0000000000
Lysobacter sp. [ref_mOTU_v25_05379]	NA	0.0000000000
Lysobacter sp. [ref_mOTU_v25_05380]	NA	0.0000000000
Nocardioides sp. [ref_mOTU_v25_05381]	NA	0.0000000000
Arthrospira platensis/maxima [ref_mOTU_v25_05382]	NA	0.0000000000
Arthrospira platensis [ref_mOTU_v25_05383]	118562	0.0000000000
Fusobacterium ulcerans [ref_mOTU_v25_05384]	861	0.0075867532
Fusobacterium varium [ref_mOTU_v25_05385]	856	0.0000000000
Facklamia hominis [ref_mOTU_v25_05386]	178214	0.0000000000
Schaalia meyeri [ref_mOTU_v25_05387]	52773	0.0000000000
Corynebacterium glucuronolyticum [ref_mOTU_v25_05388]	39791	0.0000000000
Polynucleobacter sp. [ref_mOTU_v25_05389]	NA	0.0000000000
Polynucleobacter sp. MWH-Adler-W8 [ref_mOTU_v25_05390]	1819727	0.0000000000
Propionibacterium freudenreichii [ref_mOTU_v25_05391]	1744	0.0000000000
Paracoccus sp. [ref_mOTU_v25_05392]	NA	0.0000000000
Paracoccus pantotrophus [ref_mOTU_v25_05393]	82367	0.0000000000
Paracoccus versutus/pantotrophus [ref_mOTU_v25_05394]	NA	0.0000000000
Paracoccus denitrificans [ref_mOTU_v25_05395]	266	0.0000000000
Paracoccus sp. MKU1 [ref_mOTU_v25_05396]	1745182	0.0000000000
Frankia irregularis [ref_mOTU_v25_05397]	795642	0.0000000000
Anaerococcus sp. Marseille-P2143 [ref_mOTU_v25_05398]	1745712	0.0000000000
Anaerococcus provencensis [ref_mOTU_v25_05399]	938293	0.0000000000
Parabacteroides johnsonii [ref_mOTU_v25_05400]	387661	0.0000000000
Parabacteroides merdae [ref_mOTU_v25_05401]	46503	0.0000000000
Parabacteroides sp. SN4 [ref_mOTU_v25_05402]	1750560	0.0000000000
Fischerella major/thermalis [ref_mOTU_v25_05403]	NA	0.0000000000
Fischerella muscicola [ref_mOTU_v25_05404]	92938	0.0000000000
Pseudomonas anguilliseptica [ref_mOTU_v25_05405]	53406	0.0000000000
Pseudomonas peli [ref_mOTU_v25_05406]	592361	0.0000000000
